41,49,249,72,44,W+A
39,51,297,70,44,W+A
39,53,297,66,44,W+A
40,55,298,61,44,W+A
39,59,297,58,44,W
41,59,297,58,44,W
41,61,297,55,42,W
43,63,297,54,42,W
43,63,291,54,42,W
43,63,285,54,42,W
43,63,281,54,42,W
43,65,277,54,40,W
43,65,271,54,40,W
43,65,265,54,40,W
43,65,261,54,40,W
45,65,257,51,40,W
45,65,251,51,40,W
45,65,245,51,40,W
45,65,241,51,40,W
45,67,237,50,38,W
45,67,231,50,38,W
45,67,225,50,38,W
47,69,221,50,38,W
47,69,217,50,38,W
47,69,211,50,38,W
47,69,205,50,38,W
47,71,201,48,36,W
47,71,197,48,36,W
47,71,191,48,36,W
47,71,185,48,36,W
49,71,181,46,36,W
49,71,177,46,36,W
49,71,171,46,36,W
49,71,165,46,36,W
49,71,161,46,34,W
49,71,157,46,34,W
49,71,151,46,34,W
49,71,145,46,34,W
51,71,141,43,34,W
51,69,137,43,34,W
51,67,131,43,34,W
51,65,125,46,34,W
51,65,121,154,32,W
51,65,117,162,32,W
51,65,111,167,32,W
51,65,107,174,32,W+A
51,69,105,156,32,W+A
51,67,105,144,30,W+A
50,67,107,130,30,W+A
51,63,107,124,32,W+A
51,61,129,114,34,W+A
55,61,169,107,36,W+A
56,61,192,98,36,W+A
57,61,203,92,37,W+A
55,61,208,88,40,W+A
53,61,210,80,38,W+A
51,59,211,76,38,W+A
49,59,215,72,41,W+A
49,59,220,70,38,W+A
50,60,228,66,41,W+A
49,65,232,62,40,W+A
49,79,232,58,41,W
49,81,228,58,42,W
47,85,224,58,42,W
47,93,218,56,42,W
47,99,214,56,42,W
47,101,207,54,42,W
47,103,204,50,42,W
47,107,197,48,42,W
49,109,194,46,41,W
51,109,188,44,41,W
52,109,183,44,41,W
55,109,178,42,41,W
57,109,174,38,41,W
59,107,167,36,36,W
61,107,164,34,34,W
63,105,157,32,32,W
65,103,153,30,30,W
69,101,148,28,28,W
69,97,142,26,27,W
71,93,138,24,24,W
73,91,134,22,22,W
73,87,128,20,20,W
75,85,124,18,17,W
77,81,118,16,17,W
77,79,113,116,12,W
77,75,107,112,12,W
77,71,102,108,18,W
77,69,98,104,24,W
75,65,94,102,30,W
75,63,88,98,34,W+A
73,59,88,94,34,W+A
67,57,87,91,161,W+A
63,56,92,87,168,W+A
57,53,90,84,176,W+A
53,53,81,80,183,W+A
51,53,74,76,194,W+A
49,51,70,74,214,W+A
47,49,64,70,248,W+A
44,46,58,66,298,W+A
43,46,52,63,298,W+A
43,44,46,59,298,W+A
43,46,42,55,298,A
42,47,42,59,298,A
39,54,42,60,298,A
39,52,42,64,258,A
39,50,42,70,180,A
40,48,42,75,136,A
39,48,42,82,110,A
37,45,44,90,92,A
37,44,44,100,80,A
39,44,44,112,69,A
39,43,46,130,62,A
39,42,48,156,56,A
39,42,49,194,52,A
41,42,50,298,56,A
44,42,52,298,58,A
46,42,55,298,62,A
47,42,59,298,64,A
54,42,60,298,66,A
52,42,64,258,70,A
50,42,70,180,72,A
48,42,75,136,74,A
48,42,82,110,289,A
45,44,90,92,279,A
44,44,100,80,254,A
44,44,112,69,225,A
43,46,130,62,183,A
42,48,156,56,171,A
42,49,194,52,165,A
42,50,298,56,157,A
42,52,298,58,151,A
42,55,298,62,147,A
42,59,298,64,142,A
42,60,298,66,137,A
42,64,258,70,133,A
42,70,180,72,129,A
42,75,136,74,125,A
42,82,110,289,119,A
44,90,92,279,115,A
44,100,80,254,109,A
44,112,69,225,103,A
46,130,62,183,93,A
48,156,56,171,83,A
49,194,52,165,77,A
50,298,56,157,71,A
52,298,58,151,66,A
55,298,62,147,63,A
59,298,64,142,59,A
60,298,66,137,57,A
64,258,70,133,55,A
70,180,72,129,51,A
75,136,74,125,51,A
82,110,289,119,49,A
90,92,279,115,46,A
100,80,254,109,45,A
112,69,225,103,44,A
130,62,183,93,45,A
156,56,171,83,43,A
194,52,165,77,43,A
298,56,157,71,43,A
298,58,151,66,43,A
298,62,147,63,43,A
298,64,142,59,42,A
298,66,137,57,39,A
258,70,133,55,39,A
180,72,129,51,39,A
136,74,125,51,40,A
110,289,119,49,39,A
92,279,115,46,37,A
80,254,109,45,37,D
92,279,115,46,37,D
110,289,119,49,39,D
136,74,125,51,40,D
180,72,129,51,39,D
258,70,133,55,39,D
298,66,137,57,39,D
298,64,142,59,42,D
298,62,147,63,43,D
298,58,151,66,43,D
298,56,157,71,43,D
194,52,165,77,43,D
156,56,171,83,43,D
130,62,183,93,45,D
112,69,225,103,44,D
100,80,254,109,45,D
90,92,279,115,46,D
82,110,289,119,49,D
75,136,74,125,51,D
70,180,72,129,51,D
64,258,70,133,55,D
60,298,66,137,57,D
59,298,64,142,59,D
55,298,62,147,63,D
52,298,58,151,66,D
50,298,56,157,71,D
49,194,52,165,77,D
48,156,56,171,83,D
46,130,62,183,93,D
44,112,69,225,103,D
44,100,80,254,109,D
44,90,92,279,115,D
42,82,110,289,119,D
42,75,136,74,125,D
42,70,180,72,129,D
42,64,258,70,133,D
42,60,298,66,137,D
42,59,298,64,142,D
42,55,298,62,147,D
42,52,298,58,151,D
42,50,298,56,157,D
42,49,194,52,165,D
42,48,156,56,171,D
43,46,130,62,183,D
44,44,112,69,225,D
44,44,100,80,254,D
45,44,90,92,279,D
48,42,82,110,289,D
48,42,75,136,74,D
50,42,70,180,72,D
52,42,64,258,70,D
54,42,60,298,66,D
47,42,59,298,64,D
46,42,55,298,62,D
44,42,52,298,58,D
41,42,50,298,56,D
39,42,49,194,52,D
39,42,48,156,56,D
39,43,46,130,62,D
39,44,44,112,69,D
37,44,44,100,80,D
37,45,44,90,92,D
39,48,42,82,110,D
40,48,42,75,136,D
39,50,42,70,180,D
39,52,42,64,258,D
39,54,42,60,298,D
42,47,42,59,298,D
43,46,42,55,298,D
43,44,42,52,298,D
43,41,42,50,298,D
43,39,42,49,194,A
43,41,42,50,298,A
43,44,42,52,298,A
43,46,42,55,298,A
42,47,42,59,298,A
39,54,42,60,298,A
39,52,42,64,258,A
39,50,42,70,180,A
40,48,42,75,136,A
39,48,42,82,110,A
37,45,44,90,92,A
37,44,44,100,80,A
39,44,44,112,69,A
39,43,46,130,62,A
39,42,48,156,56,A
39,42,49,194,52,A
41,42,50,298,56,A
44,42,52,298,58,A
46,42,55,298,62,A
47,42,59,298,64,A
54,42,60,298,66,A
52,42,64,258,70,A
50,42,70,180,72,A
48,42,75,136,74,A
48,42,82,110,289,A
45,44,90,92,279,A
44,44,100,80,254,A
44,44,112,69,225,A
43,46,130,62,183,A
42,48,156,56,171,A
42,49,194,52,165,A
42,50,298,56,157,A
42,52,298,58,151,A
42,55,298,62,147,A
42,59,298,64,142,A
42,60,298,66,137,A
42,64,258,70,133,A
42,70,180,72,129,A
42,75,136,74,125,A
42,82,110,289,119,A
44,90,92,279,115,A
44,100,80,254,109,A
44,112,69,225,103,A
46,130,62,183,93,A
48,156,56,171,83,A
49,194,52,165,77,A
50,298,56,157,71,A
52,298,58,151,66,A
55,298,62,147,63,A
59,298,64,142,59,A
60,298,66,137,57,A
64,258,70,133,55,A
70,180,72,129,51,A
75,136,74,125,51,A
82,110,289,119,49,A
90,92,279,115,46,A
100,80,254,109,45,A
112,69,225,103,44,A
130,62,183,93,45,A
156,56,171,83,43,D
130,62,183,93,45,D
112,69,225,103,44,D
100,80,254,109,45,D
90,92,279,115,46,D
82,110,289,119,49,D
75,136,74,125,51,D
70,180,72,129,51,D
64,258,70,133,55,D
60,298,66,137,57,D
59,298,64,142,59,D
55,298,62,147,63,D
52,298,58,151,66,D
50,298,56,157,71,D
49,194,52,165,77,D
48,156,56,171,83,D
46,130,62,183,93,D
44,112,69,225,103,D
44,100,80,254,109,D
44,90,92,279,115,D
42,82,110,289,119,D
42,75,136,74,125,D
42,70,180,72,129,D
42,64,258,70,133,D
42,60,298,66,137,D
42,59,298,64,142,D
42,55,298,62,147,D
42,52,298,58,151,D
42,50,298,56,157,D
42,49,194,52,165,D
42,48,156,56,171,D
43,46,130,62,183,D
44,44,112,69,225,D
44,44,100,80,254,D
45,44,90,92,279,D
48,42,82,110,289,D
48,42,75,136,74,D
50,42,70,180,72,D
52,42,64,258,70,D
54,42,60,298,66,D
47,42,59,298,64,D
46,42,55,298,62,D
44,42,52,298,58,D
41,42,50,298,56,D
39,42,49,194,52,D
39,42,48,156,56,A
39,42,49,194,52,A
41,42,50,298,56,A
44,42,52,298,58,A
46,42,55,298,62,A
47,42,59,298,64,A
54,42,60,298,66,A
52,42,64,258,70,A
50,42,70,180,72,A
48,42,75,136,74,A
48,42,82,110,289,A
45,44,90,92,279,A
44,44,100,80,254,A
44,44,112,69,225,A
43,46,130,62,183,A
42,48,156,56,171,A
42,49,194,52,165,A
42,50,298,56,157,A
42,52,298,58,151,A
42,55,298,62,147,A
42,59,298,64,142,A
42,60,298,66,137,A
42,64,258,70,133,W
42,66,254,62,135,W
42,66,248,56,139,W
44,68,244,48,141,W
44,68,238,40,143,W
44,71,234,34,145,W
44,71,228,34,147,W
46,71,224,31,149,W
46,71,218,31,151,W
46,72,214,29,153,W
46,72,208,29,23,W
48,74,204,29,23,W
48,74,198,29,23,W
48,76,194,27,21,W
48,76,187,27,21,W
50,78,182,26,21,W
50,78,178,26,21,W
50,78,172,26,19,W
50,78,168,26,19,W
52,81,162,24,19,W
52,82,158,22,17,W
52,82,152,22,17,W
54,84,148,22,17,W
54,84,144,22,17,W
54,86,138,19,15,W
54,86,134,19,15,W
56,86,128,19,15,W
56,86,124,19,15,W+D
56,82,172,19,15,W+D
56,79,218,20,14,W+D
56,74,250,22,15,W+D
